sequence_number,score,value
4688,3.26,01:26.87
4689,3.24,01:26.88
4690,3.22,01:26.89
4691,3.20,01:26.90
4692,3.18,01:26.91
4693,3.16,01:26.92
4694,3.14,01:26.93
4695,3.12,01:26.94
4696,3.10,01:26.95
4697,3.08,01:26.96
4698,3.06,01:26.97
4699,3.04,01:26.98
4700,3.02,01:26.99
4701,3.00,01:27.00
4702,2.98,01:27.01
4703,2.96,01:27.02
4704,2.94,01:27.03
4705,2.92,01:27.04
4706,2.90,01:27.05
4707,2.88,01:27.06
4708,2.86,01:27.07
4709,2.84,01:27.08
4710,2.82,01:27.09
4711,2.80,01:27.10
4712,2.78,01:27.11
4713,2.76,01:27.12
4714,2.74,01:27.13
4715,2.72,01:27.14
4716,2.70,01:27.15
4717,2.68,01:27.16
4718,2.66,01:27.17
4719,2.64,01:27.18
4720,2.62,01:27.19
4721,2.60,01:27.20
4722,2.58,01:27.21
4723,2.56,01:27.22
4724,2.54,01:27.23
4725,2.52,01:27.24
4726,2.50,01:27.25
4727,2.48,01:27.26
4728,2.46,01:27.27
4729,2.44,01:27.28
4730,2.42,01:27.29
4731,2.40,01:27.30
4732,2.38,01:27.31
4733,2.36,01:27.32
4734,2.34,01:27.33
4735,2.32,01:27.34
4736,2.30,01:27.35
4737,2.28,01:27.36
4738,2.26,01:27.37
4739,2.24,01:27.38
4740,2.22,01:27.39
4741,2.20,01:27.40
4742,2.18,01:27.41
4743,2.16,01:27.42
4744,2.14,01:27.43
4745,2.12,01:27.44
4746,2.10,01:27.45
4747,2.08,01:27.46
4748,2.06,01:27.47
4749,2.04,01:27.48
4750,2.02,01:27.49
4751,2.00,01:27.50
4752,1.98,01:27.51
4753,1.96,01:27.52
4754,1.94,01:27.53
4755,1.92,01:27.54
4756,1.90,01:27.55
4757,1.88,01:27.56
4758,1.86,01:27.57
4759,1.84,01:27.58
4760,1.82,01:27.59
4761,1.80,01:27.60
4762,1.78,01:27.61
4763,1.76,01:27.62
4764,1.74,01:27.63
4765,1.72,01:27.64
4766,1.70,01:27.65
4767,1.68,01:27.66
4768,1.66,01:27.67
4769,1.64,01:27.68
4770,1.62,01:27.69
4771,1.60,01:27.70
4772,1.58,01:27.71
4773,1.56,01:27.72
4774,1.54,01:27.73
4775,1.52,01:27.74
4776,1.50,01:27.75
4777,1.48,01:27.76
4778,1.46,01:27.77
4779,1.44,01:27.78
4780,1.42,01:27.79
4781,1.40,01:27.80
4782,1.38,01:27.81
4783,1.36,01:27.82
4784,1.34,01:27.83
4785,1.32,01:27.84
4786,1.30,01:27.85
4787,1.28,01:27.86
4788,1.26,01:27.87
4789,1.24,01:27.88
4790,1.22,01:27.89
4791,1.20,01:27.90
4792,1.18,01:27.91
4793,1.16,01:27.92
4794,1.14,01:27.93
4795,1.12,01:27.94
4796,1.10,01:27.95
4797,1.08,01:27.96
4798,1.06,01:27.97
4799,1.04,01:27.98
4800,1.02,01:27.99
4801,1.00,01:28.00
4802,0.98,01:28.01
4803,0.96,01:28.02
4804,0.94,01:28.03
4805,0.92,01:28.04
4806,0.90,01:28.05
4807,0.88,01:28.06
4808,0.86,01:28.07
4809,0.84,01:28.08
4810,0.82,01:28.09
4811,0.80,01:28.10
4812,0.78,01:28.11
4813,0.76,01:28.12
4814,0.74,01:28.13
4815,0.72,01:28.14
4816,0.70,01:28.15
4817,0.68,01:28.16
4818,0.66,01:28.17
4819,0.64,01:28.18
4820,0.62,01:28.19
4821,0.60,01:28.20
4822,0.58,01:28.21
4823,0.56,01:28.22
4824,0.54,01:28.23
4825,0.52,01:28.24
4826,0.50,01:28.25
4827,0.48,01:28.26
4828,0.46,01:28.27
4829,0.44,01:28.28
4830,0.42,01:28.29
4831,0.40,01:28.30
4832,0.38,01:28.31
4833,0.36,01:28.32
4834,0.34,01:28.33
4835,0.32,01:28.34
4836,0.30,01:28.35
4837,0.28,01:28.36
4838,0.26,01:28.37
4839,0.24,01:28.38
4840,0.22,01:28.39
4841,0.20,01:28.40
4842,0.18,01:28.41
4843,0.16,01:28.42
4844,0.14,01:28.43
4845,0.12,01:28.44
4846,0.10,01:28.45
4847,0.08,01:28.46
4848,0.06,01:28.47
4849,0.04,01:28.48
4850,0.02,01:28.49
4851,0.00,01:28.50
